pdf_name,table_query,note_number,located_title,row_order,row_type,row_level,parent_section,raw_item,normalized_item,canonical_item,mapping_status,year,scope,restated,header_raw,value_raw,value,value_yuan,unit,page,header_source_page,source_method,original_unit
9fa2aa2597fc_农银人寿2025年报.pdf,业务及管理费,,截至2025年12月31日止年度财务报表30. 业务及管理费和其他业务成本,36,DETAIL,1,将基于利润表的利润总额采用适用税率计算的所得税调节为所得税费用,按适用税率计算的所得税费用,按适用税率计算的所得税费用,,UNMAPPED,2024.0,,False,2024.0,"789,060.50",789060.5,,,123,,spatial_roi+column_anchors,
9fa2aa2597fc_农银人寿2025年报.pdf,业务及管理费,,截至2025年12月31日止年度财务报表30. 业务及管理费和其他业务成本,37,DETAIL,1,将基于利润表的利润总额采用适用税率计算的所得税调节为所得税费用,非应纳税收入(注),非应纳税收入,,UNMAPPED,2025.0,,False,2025.0,"(595,812.29)",-595812.29,,,123,,spatial_roi+column_anchors,
9fa2aa2597fc_农银人寿2025年报.pdf,业务及管理费,,截至2025年12月31日止年度财务报表30. 业务及管理费和其他业务成本,37,DETAIL,1,将基于利润表的利润总额采用适用税率计算的所得税调节为所得税费用,非应纳税收入(注),非应纳税收入,,UNMAPPED,2024.0,,False,2024.0,"(358,054.40)",-358054.4,,,123,,spatial_roi+column_anchors,
9fa2aa2597fc_农银人寿2025年报.pdf,业务及管理费,,截至2025年12月31日止年度财务报表30. 业务及管理费和其他业务成本,38,DETAIL,1,将基于利润表的利润总额采用适用税率计算的所得税调节为所得税费用,不得扣除的成本、费用和损失,不得扣除的成本、费用和损失,,UNMAPPED,2025.0,,False,2025.0,"29,224.82",29224.82,,,123,,spatial_roi+column_anchors,
9fa2aa2597fc_农银人寿2025年报.pdf,业务及管理费,,截至2025年12月31日止年度财务报表30. 业务及管理费和其他业务成本,38,DETAIL,1,将基于利润表的利润总额采用适用税率计算的所得税调节为所得税费用,不得扣除的成本、费用和损失,不得扣除的成本、费用和损失,,UNMAPPED,2024.0,,False,2024.0,"19,459.00",19459.0,,,123,,spatial_roi+column_anchors,
9fa2aa2597fc_农银人寿2025年报.pdf,业务及管理费,,截至2025年12月31日止年度财务报表30. 业务及管理费和其他业务成本,39,DETAIL,1,将基于利润表的利润总额采用适用税率计算的所得税调节为所得税费用,使用前期未确认递延所得税资产的可抵扣暂时性差异,使用前期未确认递延所得税资产的可抵扣暂时性差异,,UNMAPPED,2025.0,,False,2025.0,"1,426,642.69",1426642.69,,,123,,spatial_roi+column_anchors,
9fa2aa2597fc_农银人寿2025年报.pdf,业务及管理费,,截至2025年12月31日止年度财务报表30. 业务及管理费和其他业务成本,39,DETAIL,1,将基于利润表的利润总额采用适用税率计算的所得税调节为所得税费用,使用前期未确认递延所得税资产的可抵扣暂时性差异,使用前期未确认递延所得税资产的可抵扣暂时性差异,,UNMAPPED,2024.0,,False,2024.0,"1,819,869.45",1819869.45,,,123,,spatial_roi+column_anchors,
9fa2aa2597fc_农银人寿2025年报.pdf,业务及管理费,,截至2025年12月31日止年度财务报表30. 业务及管理费和其他业务成本,40,DETAIL,1,将基于利润表的利润总额采用适用税率计算的所得税调节为所得税费用,按实际税率计算的所得税费用,按实际税率计算的所得税费用,,UNMAPPED,2025.0,,False,2025.0,"1,703,887.27",1703887.27,,,123,,spatial_roi+column_anchors,
9fa2aa2597fc_农银人寿2025年报.pdf,业务及管理费,,截至2025年12月31日止年度财务报表30. 业务及管理费和其他业务成本,40,DETAIL,1,将基于利润表的利润总额采用适用税率计算的所得税调节为所得税费用,按实际税率计算的所得税费用,按实际税率计算的所得税费用,,UNMAPPED,2024.0,,False,2024.0,"2,270,334.55",2270334.55,,,123,,spatial_roi+column_anchors,
9fa2aa2597fc_农银人寿2025年报.pdf,业务及管理费,,截至2025年12月31日止年度财务报表30. 业务及管理费和其他业务成本,41,SECTION_HEADER,0,,注：非应税收入主要为中国国债和地方政府债利息收入、股票和基金分红收入。,注：非应税收入主要为中国国债和地方政府债利息收入、股票和基金分红收入。,,UNMAPPED,,,,,,,,,123,122.0,spatial_roi,
9fa2aa2597fc_农银人寿2025年报.pdf,业务及管理费,,截至2025年12月31日止年度财务报表30. 业务及管理费和其他业务成本,42,SECTION_HEADER,0,,第75页,第75页,,UNMAPPED,,,,,,,,,123,122.0,spatial_roi,
